product_name,product_url,product_price,product_shipping,product_sold,product_type,product_top_seller,product_seller,product_seller_url,product_seller_rating,product_seller_rating_url,product_seller_feedback,product_reviews,product_reviews_url
NEW Samsung Galaxy S10+ Plus White Sprint AT&T T-Mobile Verizon Factory Unlocked,https://www.ebay.ca/itm/254923490363?epid=17043806054&_trkparms=ispr%3D1&hash=item3b5a9fc43b:g:0PoAAOSwmtRgkVbn&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSg3Ye8yTWgOW7pmE1t838dg2MS%252BpBvUOPtqanzyld37OVfUt9%252BdVE%252FLBEt2%252FV1%252F2RoBYzWh908%252F4Y88Mt8AtsYEQ9mA7dIp6BB00f3hTCdE%252FNIMleIY%252FcQSeRkvK0lI0CM%252FYL1KK4xy640FpdBQvumRCh2AtwAY%252Bry%252BNba5XlWAYZiHW1b1cxy1%252FgZ6eHRr3aMoYICrb3dlP4uAGIVuUVgE0NRBS2TEUc%252BlSGtEvQFxq4OphqYaXmhLGYeRtqNqn3Q4WQBR7bv5bt0q223OruVMV%252F5XpQwxNaSVaC20cZEHVb2R4c8KcP%252B217tXgEeT3lUmIkCgkwoFCspqcT2r20AvWx3JchicqCc03CwkUlfT1TlmeewpS1NbBhaQaGN8uxUVoiIUuYW297z0R9wLiVgQ99lQ5yXkwcjASYvj3ZAVIUCeeTMx8xVnISLk09MqYePrhD56OMtMD4Slyn%252F7MR9yinE%252FA0iHYYKF7agckhvImmoT2rquovaB7ioLjZk3zE5SVvpmzk4FtToebhPFMjHUNOfFscdTLQzbVkYzQu8wQyXpjsNGnGKGp0W0aWQqhbnBWsx74mjJajm2LE3IyuJ7e%252FKZ%252BWhf8iIXcTsRxOZEsFnv9dBfbn4z9TlypFR12ZFYzlGPL73lPlPYAm49xNX%252FeC9yJRJkDbsyMmAoV%252Bsmwwmz177Yksvem1qQW2kaLLr3ozz0Ci4nIRQV5bk8yZtv%252BOu2YkHH79C3aFfxarxGSIXtjiOjLwkZWDDDBYVvM6e4PKRWJ5L6nM42hBhTUfzk7hSS0B%252FwSCm8V%252FNEgItpQ%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $248.54 to C $410.90,+C $23.07 shipping estimate,206+ sold,New (Other),Top Rated Seller,bobcat_wireless,https://www.ebay.ca/usr/bobcat_wireless?_trksid=p2047675.l2559,22195,https://www.ebay.ca/fdbk/feedback_profile/bobcat_wireless?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,100% Positive feedback,,
Apple iPhone 8 64GB Factory Unlocked Verizon AT&T T-Mobile Sprint,https://www.ebay.ca/itm/274505797468?epid=15022478164&_trkparms=ispr%3D1&hash=item3fe9d20f5c:g:Yc8AAOSwJstgQBmR&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlHY%252FYTip4QFVjNQrCEJt6g7BgSaYfYhP7zLp%252BE1E9UvFcmGER1kVeXf2Cg8FYUU36SYP1WiDqj2C63iYfBfiqP%252BOjD3S3xLdnQ4lBCfEyB23cyLyBp9i%252F13pXJKf4um3TS3CKnpgDKERv2Yfj3BQxGXvtbIUhhrE3zG4O5X8UzMTpzy5%252FwRmZzyys%252B5oqnEsqCckvjJfreZhRtQgCNDoQWXinLH0Su3%252FqjrIJNvg6BwzVfX955zSsP9N67CFIUk8vCRW7ls8UjcHtEqlNhj5JtyQG5KWuJRJ%252FCKvAjpZDy0f%252FncJLsrtLZsBn%252BOYnITTUquVaxwxq2iEzMpVVT4O50sKWIHUwHEyl1w3CZiuAkpCFCGp06l9c%252FCGaarIeDXqS5k8oxxhhQaxqlvhAw7QJwyVR4RTeY6TKQ6AqOJ%252FDQwYi9RSHunYPc%252BIFcBKhkAKCzhlv3EorA6j15TYUK0QS7dR64EntCAhpt4uEDjbMBlo8IP3jEZJsrWIN2iz2GXX7XkeMcd8yMsT5KRQRoCbIDi1DHRV2z6Evo5GM8tRyXXkW1iigIvSwWb%252F3e%252BlLkOsFg%252FiOQo%252FvtN1HHfDtfW6%252BG%252FEoAWNlz1GyTdcj4zdlEGOIAJxSR9xr6JAKKs1Eq9VfoQZFpG3wFAplarDVMKUHnPYl%252F2LZFIAwrP5zHhhNV858fXzz8gmjiPQsBz05h36GvyfHM9FKXUReqXITU%252BiC8q1bq7yqhbzAqdST4LP%252BLjHcik3kSvRpTGQ5fnHhtBi7VfTF88y4z4LOvLNjQMIwA%252F7zR82z3pQViiH3wynHCg%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $243.92,+C $19.88 shipping estimate,"3,911+ sold",Refurbished,Top Rated Seller,dealsrus365,https://www.ebay.ca/usr/dealsrus365?_trksid=p2047675.l2559,68031,https://www.ebay.ca/fdbk/feedback_profile/dealsrus365?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.4% Positive feedback,2 product ratings,https://www.ebay.ca/p/15022478164?iid=274505797468&var=574685374492&rt=nc#UserReviews
Apple iPhone 8 64GB Unlocked - Space Gray,https://www.ebay.ca/itm/194067787375?epid=239099257&_trkparms=ispr%3D1&hash=item2d2f576e6f:g:NeIAAOSwxAtghxS1&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSd3M8ngECaRA0SmyU4KT%252FnjxmX0wbI5bbHTotU88Z6mkQCjF8%252F%252BC44ajHH1u%252FL1mmp%252FPTvlwLuj1kNZsz1KflrZBoheeuZBLgai9JWlmA9tSfsSe5NBp81skOXk8VAbFnrt4s4tCzRWBu9QsH3VDv8ikGrOXQARo8J1QQ%252FGhueThdugyPsFdm%252FpPW%252BWUAcymgqsT1oTj6Az8d5Knayf4aBzPO8D4rhotb2gnJN8kTvyJ%252Fz%252Fyx26C9sBCzS4oK6pTKe905L2c9Fr6OGChL7wk3PPONgYh3fcBfxEHvqfY0eqs6omFafkANWjNFZE3Bbfwb4oPxqAEKYV2P1LuJJ2%252BygsFYEJaJ8ntkshdddf7LOPU4aK3wDKfGqoTBMnvdfrH0Jtod7KXeDZOfGOZ4pgQGgZRLVmk8LhLi%252Fms3FLJqOPG7dKATmWhXnNtF4PVO2TzTxGQ%252BEoq2rWGLQX4K%252B0dvsO%252FRn2gNU8mpZRvJolyxSRzFTEfwdgeRTuiwOc1JXU5FM86v30gEyEvRUl6HL1yEFhuenOklXGaOfmgrxwTW5b2Y6r1Koqr1jqdmEbe4nd0Z7SqXAt6qNwGaMnHmUaES2L2%252Fb%252BCXG7u%252F8OVLyspe10425vaHM44H9RxJsrJgesyEVeZ47U12JwpCYNMnf%252BJi6RlI7S8bod1%252BSo%252FbBc6KBcFiG0522pDDPt%252BWYgkxZtpS2EosVm3IRzGA%252FBHyr0CkgFQtAVLc0aAU5LfxL9NAo7J5bVlpcSBz24Revot6id7I1G3N51bSPaD%252FAO%252F5ChEyDhrzg47%252Ff9ZuCggKAPYUPdk%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $189.00,+C $15.00 shipping,93 sold,Pre-Owned,,bravad9114,https://www.ebay.ca/usr/bravad9114?_trksid=p2047675.l2559,1769,https://www.ebay.ca/fdbk/feedback_profile/bravad9114?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,97.9% Positive feedback,187 product ratings,https://www.ebay.ca/p/239099257?iid=194067787375#UserReviews
"Apple iPhone 6 16GB 64GB 128GB GSM""Factory Unlocked""Smartphone Gold Gray Silver*",https://www.ebay.ca/itm/162158935212?epid=241104105&_trkparms=ispr%3D1&hash=item25c16cfcac:g:cvIAAOSwX1JfRP3-&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSLY2M1Gjmuwt9c03vWNfiRoDyWH%252BIluAhgRMLcPBqJGrygUN3dxtD6EDaF6%252Bgx0TyicSM5t%252FCqN%252BwdcCyHxIPQErF6lv0zyJ6lHgPGJDrzNBnr0znsQRC7iwM7l1EhVCFVbM9pEaLZpt4yMWhgB2h9z5ftaLu63Om3efXNlfwR%252BHhfhoKIjwd7IGrTmeJcVDa5Y%252FQV48pfzzk69K9tgRtHNnC8GjxoB90DvOYKrkG7FRU4vTxzYc%252Fxda8pcvNfA8DJbS3V99XKmHa90GHMLNCE%252BSQAYYQrodXZh9YGTaC0eX%252Bt1pnjWPNdmdkBsC93aUWTaWSTnni1AUf3SV1aZm2q7ADLeCiWURmwpQ1A9rMGNLvszT2Zbjilpwxpvs%252BP5oAXidOO%252BU%252FZYoY%252BxNB4P7PnPMqegD6nv1axtonnsWQLSUTrwcsIchhAB66ui2qoqhXxYh%252FlgwXy6UrpobKh5Z5aA67mu1VJmAbY7A015VON0%252BYVoc8r0OnIqDX8OQe4jQsQg2a%252BKCUxAP0SjC%252FcqmdHSGhRKlt1hLLc2nsK20y0qUMbufQ%252Bm8s2OHVA4QDLgue2zgzsAOdQr9s4vRGC%252FlinAIMrgXZwbz%252BWTw7idM3nlYVKJbQvQIQphhJKyqa9y0DmgMQWOpqedXeEdLlLN7a07zBlXzJ1ggb9xzjguZQS%252FJfNNERRDXDk4hVaFNAMSFb9zd73y1IwfIeeKcj2Cm0A9FHsQN%252Brvq9BbWFrCvwwXNyXKo9IHrcwDGOdVnRP0lRlJAopL0qNcamMoR%252Bbpn5IMoHtq9w8S0e7DZsFoDpsIA%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $131.08 to C $149.81,+C $24.97 shipping,"2,429+ sold",Refurbished,Top Rated Seller,best_deal_today,https://www.ebay.ca/usr/best_deal_today?_trksid=p2047675.l2559,260671,https://www.ebay.ca/fdbk/feedback_profile/best_deal_today?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.2% Positive feedback,44 product ratings,https://www.ebay.ca/p/241104105?iid=162158935212&var=461207307188&rt=nc#UserReviews
New Google Pixel 3 XL 64GB Factory Unlocked Just Black T-Mobile AT&T Verizon,https://www.ebay.ca/itm/384203104242?epid=9026631516&hash=item59744a1ff2:g:3YwAAOSw8d9guTWL,C $249.78,+C $19.98 shipping estimate,816 sold,Brand New,Top Rated Seller,qualitycellz,https://www.ebay.ca/usr/qualitycellz?_trksid=p2047675.l2559,149417,https://www.ebay.ca/fdbk/feedback_profile/qualitycellz?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,100% Positive feedback,17 product ratings,https://www.ebay.ca/p/9026631516?iid=384203104242&rt=nc#UserReviews
🎁 Brand New Leagoo M12A UNLOCKED 16GB ROM Android 9 - Budget Smartphone 🎁,https://www.ebay.ca/itm/114565664923?_trkparms=ispr%3D1&hash=item1aaca5509b:g:OxgAAOSwWplfz7qB&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLg2OAu8j4hTcsCgirC6ys%252B8opHESI2MfK1XjoPSI08FLlMATqbjQ0f7igSmznegXJm7hnnGvIWI0jZHaqwtTWC9l7yXG0WAaKan%252BXrppaqCWU0p%252BpY6OocPeLyq3K3mz8L4iZ2o%252Fk73fzLr4AWqMz9tSiv5txwBkW0OV7uGSivHHav6DRTztSCO8DbbFie0%252By4kMdzpEPMaeutFHw84VELWMXPVGeMK0k%252FyySKVKJKlq1QiJhd%252FBZ2ghOAPtr29RNOaVFAHwd18%252FKE4Kk9fWkviX1VMnR4JCEo3BMH86n%252BU44LkwmsSScOKNrN64jt79D3QPpZ7Y7%252B%252FY7PjCOrNFjL5pXtioI5155M0acSWuq5cTYf83QPWacdrGGOQDo1alrGfvXeHOrONzkp6Z4D%252Fc5yJNxkP49ZHWPMhpy%252Bg7mBP58ik2lwkWoNB7S%252Bh7hHgoQYtJAt%252BO7xuO6AOKyJ09JLOlukdq3lXwD2JUIlBu90yDrSu5WfqeGOLyLZz%252BoQaQa8WcB6DcO3dvxQGrXebtiT8Ooye0kRrOXe6St3%252F0v9bNpbgbVAWhVCZq%252BqmzOJ4sTsPWNSVHD7uZFPYk7EbwayeLGbr56Vn01laJglbZn%252F%252BnFoXCEXxrMq3VhREg4Ky9Qj3bFnSHGQX2%252FqbNMc5RCtfrqwwwHhn43rAO2D8aKCVfVz4rRyYWkErdxTZanbVl7ka37kRPVg%252BTkztrlNegnxGoXtBwDgHEw9hbqM0e7bA%252BcxeRJmHSUujlJaBxp5FH6IdlrxoLhj%252FmTFMZgUcGvaE%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $70.99,Free shipping,11+ watchers,Brand New,Top Rated Seller,yzwireless,https://www.ebay.ca/usr/yzwireless?_trksid=p2047675.l2559,7374,https://www.ebay.ca/fdbk/feedback_profile/yzwireless?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,97% Positive feedback,,
Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE,https://www.ebay.ca/itm/114711167761?epid=6045704266&hash=item1ab5518311:g:X1wAAOSwS5tfTlaU,C $373.41,+C $22.36 shipping estimate,428+ sold,Pre-Owned,Top Rated Seller,electro-wireless,https://www.ebay.ca/usr/electro-wireless?_trksid=p2047675.l2559,25068,https://www.ebay.ca/fdbk/feedback_profile/electro-wireless?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.5% Positive feedback,1 product rating,https://www.ebay.ca/p/6045704266?iid=114711167761&var=414867588391&rt=nc#UserReviews
Google - Pixel 3 with 64GB Memory Cell Phone (Unlocked) - Not Pink - New SEALED,https://www.ebay.ca/itm/363296604619?epid=27024676056&hash=item54962a41cb:g:CGYAAOSw7YRgSlqH,C $218.50,+C $37.41 shipping,"2,605 sold",Brand New,Top Rated Seller,your-best-store,https://www.ebay.ca/usr/your-best-store?_trksid=p2047675.l2559,145158,https://www.ebay.ca/fdbk/feedback_profile/your-best-store?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.4% Positive feedback,61 product ratings,https://www.ebay.ca/p/27024676056?iid=363296604619&rt=nc#UserReviews
"New Listing*NEW SEALED* Samsung Galaxy A20 SM-A205W 6.4"" 32GB Black Smartphone",https://www.ebay.ca/itm/353605038664?epid=15033721603&hash=item525480b248:g:F8sAAOSwBt5g~tO~,C $6.50,+C $12.99 shipping,,Brand New,Top Rated Seller,surplusbydesign,https://www.ebay.ca/usr/surplusbydesign?_trksid=p2047675.l2559,123915,https://www.ebay.ca/fdbk/feedback_profile/surplusbydesign?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.8% Positive feedback,,
LG G8 ThinQ - 128GB -Gray (Sprint AT&T T-mobile) 9/10 A UNLOCKED,https://www.ebay.ca/itm/184885731984?hash=item2b0c0c6290:g:qAkAAOSwjaNc-9z-,C $168.61,+C $17.50 shipping estimate,342 sold,Pre-Owned,Top Rated Seller,yywirelesss,https://www.ebay.ca/usr/yywirelesss?_trksid=p2047675.l2559,98506,https://www.ebay.ca/fdbk/feedback_profile/yywirelesss?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.9% Positive feedback,,
New ListingLot of 3 iphone 6 Plus IC Locked.,https://www.ebay.ca/itm/393482521240?hash=item5b9d62ca98:g:oQoAAOSwJeVhCaIF,C $124.89,+C $31.07 shipping estimate,,Parts Only,,munichusa,https://www.ebay.ca/usr/munichusa?_trksid=p2047675.l2559,129,https://www.ebay.ca/fdbk/feedback_profile/munichusa?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,100% Positive feedback,,
Brand New LG V60 ThinQ 5G LM-V600AM 128GB Blue GSM AT&T GSM Unlocked Smartphone,https://www.ebay.ca/itm/383853973992?epid=3038078071&hash=item595f7ad1e8:g:vvAAAOSwZW5f1AHU,C $473.34,+C $24.25 shipping estimate,"2,098 sold",Brand New,Top Rated Seller,qualitycellz,https://www.ebay.ca/usr/qualitycellz?_trksid=p2047675.l2559,149417,https://www.ebay.ca/fdbk/feedback_profile/qualitycellz?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,100% Positive feedback,48 product ratings,https://www.ebay.ca/p/3038078071?iid=383853973992&rt=nc#UserReviews
Apple iPhone XR 64/128/256GB A1984 A2105 AT&T T-Mobile Verizon Xfinity Unlocked,https://www.ebay.ca/itm/283848914884?epid=4032528874&hash=item4216b6b7c4:g:4AkAAOSwvAJfQEPm,C $355.94 to C $405.90,,30+ watchers,Pre-Owned,Top Rated Seller,prioritywireless,https://www.ebay.ca/usr/prioritywireless?_trksid=p2047675.l2559,4458,https://www.ebay.ca/fdbk/feedback_profile/prioritywireless?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.4% Positive feedback,28 product ratings,https://www.ebay.ca/p/4032528874?iid=283848914884&var=585284593727&rt=nc#UserReviews
Samsung Galaxy Note 9 N960U 128/512 ATT T-Mobile Sprint Verizon Carrier Unlocked,https://www.ebay.ca/itm/254398277923?epid=23029856079&_trkparms=ispr%3D1&hash=item3b3b51a923:g:yZEAAOSwJWFgR~7k&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSg3Ye8yTWgOW7pmE1t838dghjt8RKMus7boOwfNBB5yA7wubUZPtqzcMRC766Xst75vGsvk9fl8o5ByVChnRWwo9P%252F7lMJ9sGdVtwbwkOS92jGC0sPU4YmOj7pG96JFEuAVyeySak%252F6W8Nl%252Fs2vZh8J2J4gaGs8X45hf6OXRDP%252BNyDK3ZeDgvzhms94s%252BaTFF3ROX76DyCAiT5eMzgjRi%252BWV3qH51tbZ2v8z7t43%252BzhxAqX5%252FWvIxWdkezMV9TQaamWUO0JpWwfoiZZFuuPnfqBpI1MhmXZyjssuzP0ufrVxO7U3kZkG0P17Rz2axmwMJK52pznVAxkPITT%252BTCCyJ%252BgQHGMhMF9ggcHU9cSNS04oOi%252BSQZ72aNOq3fCwZjg0%252FRvPFGnDYg7CsQs6NS4lNN9JRV4BkvTzCc5f2YACQQQXX7JieHqiLfB%252BqSOqSUexKpVOiKfV70tpXvfILyUC%252BhREEkFxkf%252BX68%252BaQ%252FI81BO0OIIfw6z7Ojv%252FRnnUB42yb1bNR%252FQSBVpnOCnXaAtwaCU5mVAJo3PHxjcsrgAzOn%252FXTXt%252FTcZRMZEbSFXRH4TP2nKuQQv5pmqtYBdr2fnYTSyNctyjxQI%252BnvCdD%252BGV1mYM2eCyqyOdZ9YXdLfzFQ2H%252FvSjHK6hOby6wyrB82nrPaL4hYL1PjR51XObaTIzzGSBuGIXv2TMmlAai1VNOMsz0yArVbj37nIYrzPbfDjbbo9LQclK6LEequcfYasqyDfDPvu0zLBMJCHaLMme0SSHln6L4Ltd7mltFifd0Z8Hv23uwhqhmME9i0Tz68bodyks%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $223.56 to C $323.48,+C $21.16 shipping estimate,267+ sold,New (Other),Top Rated Seller,bobcat_wireless,https://www.ebay.ca/usr/bobcat_wireless?_trksid=p2047675.l2559,22195,https://www.ebay.ca/fdbk/feedback_profile/bobcat_wireless?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,100% Positive feedback,13 product ratings,https://www.ebay.ca/p/23029856079?iid=254398277923&var=554595886877&rt=nc#UserReviews
"Huawei Honor 5X 4G LTE Android 5.5"" Dual-SIM 16GB Unlocked Smartphone",https://www.ebay.ca/itm/274712546277?epid=1278524937&_trkparms=ispr%3D1&hash=item3ff624cbe5:g:1z0AAOSwa-RgZlZq&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlHY%252FYTip4QFVjNQrCEJt6iTFVw9aIDOTJ5djuK7H6LD4qSV2%252BEd8YKcIuPtrA49DcUCZ8MUBDOqeBgspAuBt6dfJmlP5s%252BYXT37AKig1wbhWTVAtd4pIMCHkFkZON%252F7yw%252BR0aGScrSwpz4mJwte0dyQo4UjsSSiIIW4Au5%252Bgl5m36qVk4L2cwZ%252BYmgvJYzi4gh%252BW7ZdOft2HJw4jxnj8iRmPCqC0bekgR%252FwoVO6Nn8XvCKj9T%252BTpDr4AyPvhywgibFLMj9x%252FzU%252BxR2pJ81t9qV0tA3OVIhRQnHMG5CkKTaS7Afkmj1gFeJ8CZwz%252FpOEGhIr82YcKZvvYnK%252BBU1UfwBgoU4dNQbJoWhS2hf3mMxIT7GbIMXLT9kkCke0dBURnTQeXtxZuwRG2OmtTdBAnn8sistKvGxv%252BKmxvzTNQ13SsEEXcSlFY3n%252BB4uN7kGLrhQ36GGkcyM7k91Nbi%252Bayzkhlrj7Up3SKTBPoLRSqKTWDIdWOjMWLod0zNddewgrAD8RI9pZ72UUpwJJ7cEDMyiK9HCTrQws%252Fq22AbzigNmXPwFojuwTTYRWmk6nZndi0lg66T4IHLUStqD0VqxSn1hvEBY%252Fho%252B5yKGl%252FSKDUAauEE96iYQiq7UESf5VgxIqAtd7CTKgqGf7XjkFYBnGQsOAcNszPlxmIgmtMAkszbfs1X4rX1N3NoSWSx0mXvR%252FBk9zIKDe1XuV3MBBd1D8fqXjn4XewXxV1L782aJci9JRJwy7VA%252BX1GmIk%252FTWFKwdNTkfv6XFBzsNtaTIVI0A5aBBNVbUUJTLr6FEEaw9KsAI%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $68.68,+C $16.54 shipping estimate,"2,581 sold",Pre-Owned,Top Rated Seller,techrebootllc,https://www.ebay.ca/usr/techrebootllc?_trksid=p2047675.l2559,10054,https://www.ebay.ca/fdbk/feedback_profile/techrebootllc?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,97.8% Positive feedback,4 product ratings,https://www.ebay.ca/p/1278524937?iid=274712546277&rt=nc#UserReviews
Sonim XP8 XP8800 64GB - Black (Unlocked) Smartphone (Dual SIM)-BRAND NEW IN BOX,https://www.ebay.ca/itm/234003545676?epid=16037373888&_trkparms=ispr%3D1&hash=item367bb2be4c:g:nYgAAOSwVEVgEaTC&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSRAQR8FABHjfpFoyRlXhWmYcFIWNEryB0RpxVdGeTLRUMagkSXEop%252Bhgh%252BpIdI69e10LLLol%252FSPhQC5myF5fT5PZFVMFlhkQxRjH9boQV%252FbQbYiV5uIXtJ%252FcdtbESA2qYgql9JhQ%252Ft99I2cUbrdE12BCDMFpvjZ9R2hT8uEuS6crIZs%252Fk9rE3a2GI4qIQZdBL1MLj8yfPMGxCQmBwLuYdcU3BPlJF6IiQUJOoGzZ8MB8HTa%252B9ZAtdkoJCF46cidIe5dR%252FkHne0iOjuRSbM%252BSGFsl0qFcNxdsQGdDMkBQ94RG%252FJVK%252FJZmlkJzEQc3BlhctPuNa8CNHTJzldtjSUaDfijCbmchrUmd%252Flp2tTf7rIw%252Bp%252BgZC9JTxVJRxrByYqJBbyXrJ1QngAZ7y3S0MVzyHywxQ4yJZNvJt%252BHQ1gjlhVRCoxQoRs04PmQsIxioRRQl8ImkZUaO0%252FpXnFfj8%252BtbCksAZIrzZHejLGOAyFfrq0OwrCclkSDnRrpuV8wazudMG7pfqb%252FCcH3JjkbvOQPKgIlJOk8sg1AOoyg848pwt68mxA1P06RzzB2RvUJuJS3zGoTbgYA6%252BMlfaUtUvk4mKjZjJZoEnBI5glb9ssbhgrYTDqXUjAvGSJQnwt5YTGqcDCrphCK4GeEj1oeV44uhPl1yahFMiycZ00%252B6ZsSTKX17Lit%252FCF9hx8zquNfNg0uQZw06lTO%252BA9by1ZH3usxdOG7ZXDIJWyuO3NwEknqUkglSS1MdmLsMVq9Id9ip5qShaXbea5MmyAVGUTs8yyqtUfEtQSDGCVuACTmSzm4LA%252BsM%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $249.78,+C $19.98 shipping estimate,192 sold,Brand New,Top Rated Seller,prestige_wholesaler2,https://www.ebay.ca/usr/prestige_wholesaler2?_trksid=p2047675.l2559,3278,https://www.ebay.ca/fdbk/feedback_profile/prestige_wholesaler2?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.9% Positive feedback,20 product ratings,https://www.ebay.ca/p/16037373888?iid=234003545676&rt=nc#UserReviews
